time,P,G(i),H_sun,T2m,WS10m,Int
2025-01-16 14:30:00,113185.5,89.44,3.33,7.49,5.17,0.0
2025-01-16 15:30:00,0.0,0.0,0.0,7.02,4.62,0.0
2025-01-16 16:30:00,0.0,0.0,0.0,6.27,4.14,0.0
2025-01-16 17:30:00,0.0,0.0,0.0,5.3,3.86,0.0
2025-01-16 18:30:00,0.0,0.0,0.0,5.13,4.21,0.0
2025-01-16 19:30:00,0.0,0.0,0.0,4.9,4.55,0.0
2025-01-16 20:30:00,0.0,0.0,0.0,4.51,4.62,0.0
2025-01-16 21:30:00,0.0,0.0,0.0,4.36,4.69,0.0
2025-01-16 22:30:00,0.0,0.0,0.0,4.29,4.97,0.0
2025-01-16 23:30:00,0.0,0.0,0.0,4.42,5.31,0.0
2025-01-17 00:30:00,0.0,0.0,0.0,4.75,5.38,0.0
2025-01-17 01:30:00,0.0,0.0,0.0,4.88,5.52,0.0
2025-01-17 02:30:00,0.0,0.0,0.0,4.88,5.72,0.0
2025-01-17 03:30:00,0.0,0.0,0.0,4.85,5.79,0.0
2025-01-17 04:30:00,0.0,0.0,0.0,4.82,5.66,0.0
2025-01-17 05:30:00,0.0,0.0,0.0,4.84,5.72,0.0
2025-01-17 06:30:00,0.0,0.0,0.0,4.91,5.86,0.0
2025-01-17 07:30:00,0.0,0.0,-0.57,5.01,6.07,0.0
2025-01-17 08:30:00,273072.6,185.27,5.46,5.22,6.34,0.0
2025-01-17 09:30:00,540984.6,342.23,10.0,5.77,6.41,0.0
2025-01-17 10:30:00,714120.9,446.69,12.74,6.57,6.41,0.0
2025-01-17 11:30:00,675087.0,424.33,13.43,7.25,6.07,0.0
2025-01-17 12:30:00,666815.4,421.15,12.02,7.7,5.79,0.0
2025-01-17 13:30:00,427414.8,277.91,8.63,7.8,5.93,0.0
2025-01-17 14:30:00,184372.5,134.95,3.54,7.54,5.45,0.0
2025-01-17 15:30:00,0.0,0.0,-2.91,6.59,5.31,0.0
2025-01-17 16:30:00,0.0,0.0,0.0,5.96,5.59,0.0
2025-01-17 17:30:00,0.0,0.0,0.0,5.65,5.79,0.0
2025-01-17 18:30:00,0.0,0.0,0.0,5.51,5.66,0.0
2025-01-17 19:30:00,0.0,0.0,0.0,5.2,5.03,0.0
2025-01-17 20:30:00,0.0,0.0,0.0,4.86,4.28,0.0
2025-01-17 21:30:00,0.0,0.0,0.0,5.02,3.72,0.0
2025-01-17 22:30:00,0.0,0.0,0.0,5.23,3.45,0.0
2025-01-17 23:30:00,0.0,0.0,0.0,5.81,3.79,0.0
2025-01-18 00:30:00,0.0,0.0,0.0,6.3,4.41,0.0
2025-01-18 01:30:00,0.0,0.0,0.0,6.8,5.1,0.0
2025-01-18 02:30:00,0.0,0.0,0.0,7.15,5.59,0.0
2025-01-18 03:30:00,0.0,0.0,0.0,7.14,6.14,0.0
2025-01-18 04:30:00,0.0,0.0,0.0,6.73,6.48,0.0
2025-01-18 05:30:00,0.0,0.0,0.0,6.27,6.83,0.0
2025-01-18 06:30:00,0.0,0.0,0.0,6.07,7.31,0.0
2025-01-18 07:30:00,0.0,0.0,-0.43,5.88,7.79,0.0
2025-01-18 08:30:00,52704.0,47.72,5.61,5.71,7.93,0.0
2025-01-18 09:30:00,253198.8,170.15,10.18,5.76,8.07,0.0
2025-01-18 10:30:00,355331.1,230.1,12.93,6.06,8.28,0.0
2025-01-18 11:30:00,254937.3,171.05,13.63,6.15,8.97,0.0
2025-01-18 12:30:00,208620.0,143.5,12.23,5.84,8.83,0.0
2025-01-18 13:30:00,141660.3,103.83,8.85,5.96,8.48,0.0
2025-01-18 14:30:00,86687.1,71.18,3.75,5.66,7.17,0.0
2025-01-18 15:30:00,0.0,0.0,-2.7,5.5,6.76,0.0
2025-01-18 16:30:00,0.0,0.0,0.0,5.88,6.83,0.0
2025-01-18 17:30:00,0.0,0.0,0.0,5.64,6.34,0.0
2025-01-18 18:30:00,0.0,0.0,0.0,5.32,6.21,0.0
2025-01-18 19:30:00,0.0,0.0,0.0,5.12,6.07,0.0
2025-01-18 20:30:00,0.0,0.0,0.0,4.89,6.0,0.0
2025-01-18 21:30:00,0.0,0.0,0.0,4.88,5.86,0.0
2025-01-18 22:30:00,0.0,0.0,0.0,4.46,5.86,0.0
2025-01-18 23:30:00,0.0,0.0,0.0,4.16,5.52,0.0
2025-01-19 00:30:00,0.0,0.0,0.0,3.89,5.03,0.0
2025-01-19 01:30:00,0.0,0.0,0.0,3.62,5.1,0.0
2025-01-19 02:30:00,0.0,0.0,0.0,3.44,4.9,0.0
2025-01-19 03:30:00,0.0,0.0,0.0,3.16,4.76,0.0
2025-01-19 04:30:00,0.0,0.0,0.0,2.94,4.48,0.0
2025-01-19 05:30:00,0.0,0.0,0.0,2.84,4.14,0.0
2025-01-19 06:30:00,0.0,0.0,0.0,3.03,3.86,0.0
2025-01-19 07:30:00,0.0,0.0,-0.28,2.63,3.66,0.0
2025-01-19 08:30:00,296533.2,197.7,5.78,2.26,3.52,0.0
2025-01-19 09:30:00,580494.3,364.11,10.36,2.97,3.86,0.0
2025-01-19 10:30:00,751709.1,471.21,13.12,4.88,3.66,0.0
2025-01-19 11:30:00,804156.9,505.8,13.84,5.77,3.66,0.0
2025-01-19 12:30:00,712290.9,449.82,12.45,6.16,3.66,0.0
2025-01-19 13:30:00,518402.4,333.51,9.07,6.21,3.1,0.0
2025-01-19 14:30:00,216306.0,154.03,3.97,5.89,3.17,0.0
2025-01-19 15:30:00,0.0,0.0,-2.48,4.93,2.69,0.0
2025-01-19 16:30:00,0.0,0.0,0.0,3.55,3.66,0.0
2025-01-19 17:30:00,0.0,0.0,0.0,2.91,3.1,0.0
2025-01-19 18:30:00,0.0,0.0,0.0,2.59,3.03,0.0
2025-01-19 19:30:00,0.0,0.0,0.0,2.44,3.1,0.0
2025-01-19 20:30:00,0.0,0.0,0.0,2.16,3.1,0.0
2025-01-19 21:30:00,0.0,0.0,0.0,1.7,3.66,0.0
2025-01-19 22:30:00,0.0,0.0,0.0,0.88,3.17,0.0
2025-01-19 23:30:00,0.0,0.0,0.0,0.79,3.31,0.0
2025-01-20 00:30:00,0.0,0.0,0.0,0.5,3.24,0.0
2025-01-20 01:30:00,0.0,0.0,0.0,0.82,3.24,0.0
2025-01-20 02:30:00,0.0,0.0,0.0,1.79,3.24,0.0
2025-01-20 03:30:00,0.0,0.0,0.0,2.87,3.59,0.0
2025-01-20 04:30:00,0.0,0.0,0.0,3.77,4.21,0.0
2025-01-20 05:30:00,0.0,0.0,0.0,4.34,4.14,0.0
2025-01-20 06:30:00,0.0,0.0,0.0,3.95,4.07,0.0
2025-01-20 07:30:00,0.0,0.0,-0.13,3.89,4.69,0.0
2025-01-20 08:30:00,135840.9,100.65,5.95,4.03,5.17,0.0
2025-01-20 09:30:00,109305.9,83.54,10.54,4.77,5.45,0.0
2025-01-20 10:30:00,93933.9,74.06,13.33,5.4,5.03,0.0
2025-01-20 11:30:00,134834.4,99.6,14.06,5.87,5.52,0.0
2025-01-20 12:30:00,415080.6,266.3,12.67,6.27,5.86,0.0
2025-01-20 13:30:00,352567.8,231.13,9.29,6.56,5.93,0.0
2025-01-20 14:30:00,97209.6,78.31,4.2,6.61,6.0,0.0
2025-01-20 15:30:00,0.0,0.0,-2.26,6.57,5.93,0.0
2025-01-20 16:30:00,0.0,0.0,0.0,6.44,6.0,0.0
2025-01-20 17:30:00,0.0,0.0,0.0,6.6,6.14,0.0
2025-01-20 18:30:00,0.0,0.0,0.0,6.6,6.21,0.0
2025-01-20 19:30:00,0.0,0.0,0.0,6.49,6.34,0.0
2025-01-20 20:30:00,0.0,0.0,0.0,6.36,6.41,0.0
2025-01-20 21:30:00,0.0,0.0,0.0,6.15,6.48,0.0
2025-01-20 22:30:00,0.0,0.0,0.0,6.38,6.55,0.0
2025-01-20 23:30:00,0.0,0.0,0.0,6.24,6.76,0.0
2025-01-21 00:30:00,0.0,0.0,0.0,6.08,7.03,0.0
2025-01-21 01:30:00,0.0,0.0,0.0,6.09,7.24,0.0
2025-01-21 02:30:00,0.0,0.0,0.0,6.1,7.1,0.0
2025-01-21 03:30:00,0.0,0.0,0.0,6.02,7.03,0.0
2025-01-21 04:30:00,0.0,0.0,0.0,5.98,7.17,0.0
2025-01-21 05:30:00,0.0,0.0,0.0,6.12,7.45,0.0
2025-01-21 06:30:00,0.0,0.0,0.0,6.21,7.59,0.0
2025-01-21 07:30:00,0.0,2.13,0.03,6.25,7.31,0.0
2025-01-21 08:30:00,21777.0,25.69,6.12,6.33,7.45,0.0
2025-01-21 09:30:00,85095.0,68.87,10.74,6.52,7.59,0.0
2025-01-21 10:30:00,121841.4,92.25,13.54,6.73,6.41,0.0
2025-01-21 11:30:00,211749.3,146.81,14.28,6.87,7.1,0.0
2025-01-21 12:30:00,405180.3,261.14,12.9,7.06,7.1,0.0
2025-01-21 13:30:00,161735.4,116.64,9.52,7.13,7.93,0.0
2025-01-21 14:30:00,41815.5,40.85,4.43,7.25,7.45,0.0
2025-01-21 15:30:00,0.0,0.0,-2.04,7.41,8.07,0.0
2025-01-21 16:30:00,0.0,0.0,0.0,7.53,8.0,0.0
2025-01-21 17:30:00,0.0,0.0,0.0,7.62,7.93,0.0
2025-01-21 18:30:00,0.0,0.0,0.0,7.65,7.86,0.0
2025-01-21 19:30:00,0.0,0.0,0.0,7.55,7.79,0.0
2025-01-21 20:30:00,0.0,0.0,0.0,6.9,7.72,0.0
2025-01-21 21:30:00,0.0,0.0,0.0,6.36,7.86,0.0
2025-01-21 22:30:00,0.0,0.0,0.0,6.16,7.24,0.0
2025-01-21 23:30:00,0.0,0.0,0.0,5.76,7.59,0.0
2025-01-22 00:30:00,0.0,0.0,0.0,5.78,8.14,0.0
2025-01-22 01:30:00,0.0,0.0,0.0,5.61,8.07,0.0
2025-01-22 02:30:00,0.0,0.0,0.0,5.45,8.34,0.0
2025-01-22 03:30:00,0.0,0.0,0.0,5.3,8.55,0.0
2025-01-22 04:30:00,0.0,0.0,0.0,5.33,8.28,0.0
2025-01-22 05:30:00,0.0,0.0,0.0,5.21,7.79,0.0
2025-01-22 06:30:00,0.0,0.0,0.0,5.12,7.38,0.0
2025-01-22 07:30:00,0.0,4.34,0.2,5.19,6.97,0.0
2025-01-22 08:30:00,328960.8,218.57,6.31,5.13,6.69,0.0
2025-01-22 09:30:00,595006.2,374.34,10.94,5.77,6.62,0.0
2025-01-22 10:30:00,780147.3,489.29,13.75,6.75,5.38,0.0
2025-01-22 11:30:00,829813.5,521.19,14.51,7.32,5.45,0.0
2025-01-22 12:30:00,742888.5,469.07,13.13,7.57,4.97,0.0
2025-01-22 13:30:00,543619.8,349.36,9.76,7.45,4.14,0.0
2025-01-22 14:30:00,232318.5,164.03,4.66,7.07,3.86,0.0
2025-01-22 15:30:00,0.0,0.0,-1.81,5.64,2.97,0.0
2025-01-22 16:30:00,0.0,0.0,0.0,4.07,2.62,0.0
2025-01-22 17:30:00,0.0,0.0,0.0,3.02,2.14,0.0
2025-01-22 18:30:00,0.0,0.0,0.0,2.31,2.0,0.0
2025-01-22 19:30:00,0.0,0.0,0.0,1.38,2.07,0.0
2025-01-22 20:30:00,0.0,0.0,0.0,0.77,2.41,0.0
2025-01-22 21:30:00,0.0,0.0,0.0,0.03,2.41,0.0
2025-01-22 22:30:00,0.0,0.0,0.0,-0.46,2.0,0.0
2025-01-22 23:30:00,0.0,0.0,0.0,-0.9,1.93,0.0
2025-01-23 00:30:00,0.0,0.0,0.0,-1.29,1.93,0.0
2025-01-23 01:30:00,0.0,0.0,0.0,-0.78,2.28,0.0
2025-01-23 02:30:00,0.0,0.0,0.0,-0.26,3.17,0.0
2025-01-23 03:30:00,0.0,0.0,0.0,0.26,3.66,0.0
2025-01-23 04:30:00,0.0,0.0,0.0,0.82,4.0,0.0
2025-01-23 05:30:00,0.0,0.0,0.0,1.54,4.14,0.0
2025-01-23 06:30:00,0.0,0.0,0.0,2.56,4.34,0.0
2025-01-23 07:30:00,0.0,4.3,0.37,2.69,4.48,0.0
2025-01-23 08:30:00,132235.8,97.98,6.49,3.05,4.48,0.0
2025-01-23 09:30:00,136463.1,99.49,11.14,4.01,4.97,0.0
2025-01-23 10:30:00,140690.4,102.5,13.97,4.7,5.45,0.0
2025-01-23 11:30:00,96111.6,75.54,14.74,5.23,4.9,0.0
2025-01-23 12:30:00,62348.1,54.07,13.37,5.59,5.45,0.0
2025-01-23 13:30:00,36581.7,36.51,10.0,5.87,5.66,0.0
2025-01-23 14:30:00,7740.9,14.05,4.9,6.06,6.14,0.0
2025-01-23 15:30:00,0.0,0.0,-1.58,6.16,6.14,0.0
2025-01-23 16:30:00,0.0,0.0,0.0,6.23,6.0,0.0
2025-01-23 17:30:00,0.0,0.0,0.0,6.32,5.93,0.0
2025-01-23 18:30:00,0.0,0.0,0.0,6.26,5.93,0.0
2025-01-23 19:30:00,0.0,0.0,0.0,6.17,6.0,0.0
2025-01-23 20:30:00,0.0,0.0,0.0,6.07,6.14,0.0
2025-01-23 21:30:00,0.0,0.0,0.0,6.05,6.21,0.0
2025-01-23 22:30:00,0.0,0.0,0.0,6.03,5.79,0.0
2025-01-23 23:30:00,0.0,0.0,0.0,6.1,6.0,0.0
2025-01-24 00:30:00,0.0,0.0,0.0,6.13,6.0,0.0
2025-01-24 01:30:00,0.0,0.0,0.0,6.15,6.0,0.0
2025-01-24 02:30:00,0.0,0.0,0.0,6.25,5.93,0.0
2025-01-24 03:30:00,0.0,0.0,0.0,6.25,5.93,0.0
2025-01-24 04:30:00,0.0,0.0,0.0,6.15,6.0,0.0
2025-01-24 05:30:00,0.0,0.0,0.0,6.23,6.07,0.0
2025-01-24 06:30:00,0.0,0.0,0.0,6.15,6.07,0.0
2025-01-24 07:30:00,0.0,2.6,0.55,6.11,6.0,0.0
2025-01-24 08:30:00,10980.0,16.93,6.69,6.18,6.0,0.0
2025-01-24 09:30:00,62183.4,53.82,11.36,6.24,6.14,0.0
2025-01-24 10:30:00,126141.9,94.48,14.2,6.5,5.79,0.0
2025-01-24 11:30:00,51459.6,46.93,14.98,6.83,6.69,0.0
2025-01-24 12:30:00,51789.0,47.17,13.62,6.7,6.14,0.0
2025-01-24 13:30:00,25217.4,28.33,10.24,6.77,6.14,0.0
2025-01-24 14:30:00,4941.0,11.4,5.14,6.7,5.59,0.0
2025-01-24 15:30:00,0.0,0.0,-1.34,6.66,5.45,0.0
2025-01-24 16:30:00,0.0,0.0,0.0,6.59,5.45,0.0
2025-01-24 17:30:00,0.0,0.0,0.0,6.65,5.52,0.0
2025-01-24 18:30:00,0.0,0.0,0.0,6.68,5.52,0.0
2025-01-24 19:30:00,0.0,0.0,0.0,6.78,5.52,0.0
2025-01-24 20:30:00,0.0,0.0,0.0,6.63,5.59,0.0
2025-01-24 21:30:00,0.0,0.0,0.0,6.33,5.59,0.0
2025-01-24 22:30:00,0.0,0.0,0.0,6.28,5.31,0.0
2025-01-24 23:30:00,0.0,0.0,0.0,6.02,5.45,0.0
2025-01-25 00:30:00,0.0,0.0,0.0,5.96,5.31,0.0
2025-01-25 01:30:00,0.0,0.0,0.0,5.69,5.31,0.0
2025-01-25 02:30:00,0.0,0.0,0.0,5.56,5.17,0.0
2025-01-25 03:30:00,0.0,0.0,0.0,5.38,4.9,0.0
2025-01-25 04:30:00,0.0,0.0,0.0,4.91,4.69,0.0
2025-01-25 05:30:00,0.0,0.0,0.0,4.48,4.55,0.0
2025-01-25 06:30:00,0.0,0.0,0.0,4.06,4.34,0.0
2025-01-25 07:30:00,183.0,5.82,0.74,3.9,4.28,0.0
2025-01-25 08:30:00,276622.8,186.44,6.89,4.09,4.14,0.0
2025-01-25 09:30:00,539044.8,340.81,11.57,4.73,4.41,0.0
2025-01-25 10:30:00,627982.8,394.35,14.43,5.62,4.62,0.0
2025-01-25 11:30:00,266063.7,178.5,15.22,6.18,4.69,0.0
2025-01-25 12:30:00,228548.7,156.13,13.87,6.35,4.76,0.0
2025-01-25 13:30:00,276897.3,185.73,10.49,6.5,4.55,0.0
2025-01-25 14:30:00,58651.5,52.3,5.39,6.72,3.72,0.0
2025-01-25 15:30:00,0.0,0.0,-1.1,6.34,3.52,0.0
2025-01-25 16:30:00,0.0,0.0,0.0,5.72,4.0,0.0
2025-01-25 17:30:00,0.0,0.0,0.0,5.84,4.0,0.0
2025-01-25 18:30:00,0.0,0.0,0.0,5.68,4.14,0.0
2025-01-25 19:30:00,0.0,0.0,0.0,5.37,4.34,0.0
2025-01-25 20:30:00,0.0,0.0,0.0,5.59,4.69,0.0
2025-01-25 21:30:00,0.0,0.0,0.0,5.63,4.83,0.0
2025-01-25 22:30:00,0.0,0.0,0.0,5.34,4.55,0.0
2025-01-25 23:30:00,0.0,0.0,0.0,5.17,4.69,0.0
2025-01-26 00:30:00,0.0,0.0,0.0,4.87,4.9,0.0
2025-01-26 01:30:00,0.0,0.0,0.0,4.71,4.9,0.0
2025-01-26 02:30:00,0.0,0.0,0.0,4.61,4.83,0.0
2025-01-26 03:30:00,0.0,0.0,0.0,4.41,4.69,0.0
2025-01-26 04:30:00,0.0,0.0,0.0,4.19,4.62,0.0
2025-01-26 05:30:00,0.0,0.0,0.0,4.02,4.69,0.0
2025-01-26 06:30:00,0.0,0.0,0.0,3.81,4.97,0.0
2025-01-26 07:30:00,0.0,3.59,0.93,3.63,4.9,0.0
2025-01-26 08:30:00,29261.7,30.98,7.1,3.6,4.69,0.0
2025-01-26 09:30:00,70034.1,58.51,11.8,3.7,4.69,0.0
2025-01-26 10:30:00,148522.8,107.15,14.67,3.98,4.48,0.0
2025-01-26 11:30:00,263227.2,175.67,15.47,4.27,4.34,0.0
2025-01-26 12:30:00,467656.5,296.39,14.12,4.72,4.34,0.0
2025-01-26 13:30:00,233782.5,158.92,10.75,4.97,4.69,0.0
2025-01-26 14:30:00,67142.7,57.52,5.64,4.8,4.34,0.0
2025-01-26 15:30:00,0.0,0.0,-0.85,4.4,4.28,0.0
2025-01-26 16:30:00,0.0,0.0,0.0,4.15,4.55,0.0
2025-01-26 17:30:00,0.0,0.0,0.0,3.74,4.9,0.0
2025-01-26 18:30:00,0.0,0.0,0.0,3.61,5.24,0.0
2025-01-26 19:30:00,0.0,0.0,0.0,3.73,5.52,0.0
2025-01-26 20:30:00,0.0,0.0,0.0,3.6,5.45,0.0
2025-01-26 21:30:00,0.0,0.0,0.0,3.58,5.24,0.0
2025-01-26 22:30:00,0.0,0.0,0.0,2.65,4.9,0.0
2025-01-26 23:30:00,0.0,0.0,0.0,2.96,4.9,0.0
2025-01-27 00:30:00,0.0,0.0,0.0,3.2,4.69,0.0
2025-01-27 01:30:00,0.0,0.0,0.0,3.3,4.21,0.0
2025-01-27 02:30:00,0.0,0.0,0.0,3.46,4.34,0.0
2025-01-27 03:30:00,0.0,0.0,0.0,3.63,4.41,0.0
2025-01-27 04:30:00,0.0,0.0,0.0,3.69,4.55,0.0
2025-01-27 05:30:00,0.0,0.0,0.0,3.75,4.83,0.0
2025-01-27 06:30:00,0.0,0.0,0.0,3.77,5.17,0.0
2025-01-27 07:30:00,0.0,4.49,1.13,3.82,5.45,0.0
2025-01-27 08:30:00,17385.0,22.05,7.32,3.84,5.59,0.0
2025-01-27 09:30:00,19050.3,23.37,12.03,3.92,5.66,0.0
2025-01-27 10:30:00,27468.3,29.7,14.92,3.85,4.97,0.0
2025-01-27 11:30:00,29609.4,31.31,15.73,4.3,5.45,0.0
2025-01-27 12:30:00,17348.4,22.09,14.38,4.76,5.86,0.0
2025-01-27 13:30:00,13688.4,19.16,11.01,5.0,5.72,0.0
2025-01-27 14:30:00,7557.9,13.86,5.89,5.44,5.31,0.0
2025-01-27 15:30:00,0.0,0.0,-0.6,5.71,4.83,0.0
2025-01-27 16:30:00,0.0,0.0,0.0,5.79,4.48,0.0
2025-01-27 17:30:00,0.0,0.0,0.0,5.85,4.34,0.0
2025-01-27 18:30:00,0.0,0.0,0.0,5.9,4.62,0.0
2025-01-27 19:30:00,0.0,0.0,0.0,6.03,4.69,0.0
2025-01-27 20:30:00,0.0,0.0,0.0,6.01,4.55,0.0
2025-01-27 21:30:00,0.0,0.0,0.0,5.93,4.69,0.0
2025-01-27 22:30:00,0.0,0.0,0.0,6.07,4.14,0.0
2025-01-27 23:30:00,0.0,0.0,0.0,5.78,4.34,0.0
2025-01-28 00:30:00,0.0,0.0,0.0,5.77,4.21,0.0
2025-01-28 01:30:00,0.0,0.0,0.0,5.61,4.34,0.0
2025-01-28 02:30:00,0.0,0.0,0.0,5.48,4.07,0.0
2025-01-28 03:30:00,0.0,0.0,0.0,5.37,4.07,0.0
2025-01-28 04:30:00,0.0,0.0,0.0,5.32,4.28,0.0
2025-01-28 05:30:00,0.0,0.0,0.0,5.17,4.14,0.0
2025-01-28 06:30:00,0.0,0.0,0.0,5.03,4.14,0.0
2025-01-28 07:30:00,0.0,1.75,1.33,4.96,4.55,0.0
2025-01-28 08:30:00,4684.8,11.07,7.54,5.0,4.97,0.0
2025-01-28 09:30:00,13633.5,19.11,12.27,4.95,5.72,0.0
2025-01-28 10:30:00,37185.6,36.81,15.17,5.06,5.1,0.0
2025-01-28 11:30:00,30066.9,31.67,15.99,5.17,5.1,0.0
2025-01-28 12:30:00,35739.9,35.83,14.65,5.33,4.9,0.0
2025-01-28 13:30:00,80922.6,66.13,11.27,5.99,4.55,0.0
2025-01-28 14:30:00,31439.4,32.88,6.15,6.0,4.41,0.0
2025-01-28 15:30:00,0.0,0.0,-0.35,5.67,4.55,0.0
2025-01-28 16:30:00,0.0,0.0,0.0,5.39,4.34,0.0
2025-01-28 17:30:00,0.0,0.0,0.0,5.03,3.72,0.0
2025-01-28 18:30:00,0.0,0.0,0.0,4.76,2.69,0.0
2025-01-28 19:30:00,0.0,0.0,0.0,4.41,2.28,0.0
2025-01-28 20:30:00,0.0,0.0,0.0,4.12,2.34,0.0
2025-01-28 21:30:00,0.0,0.0,0.0,4.09,2.48,0.0
2025-01-28 22:30:00,0.0,0.0,0.0,3.73,2.76,0.0
2025-01-28 23:30:00,0.0,0.0,0.0,3.72,3.17,0.0
2025-01-29 00:30:00,0.0,0.0,0.0,3.86,3.66,0.0
2025-01-29 01:30:00,0.0,0.0,0.0,3.72,3.93,0.0
2025-01-29 02:30:00,0.0,0.0,0.0,3.72,4.28,0.0
2025-01-29 03:30:00,0.0,0.0,0.0,3.54,4.55,0.0
2025-01-29 04:30:00,0.0,0.0,0.0,3.25,4.9,0.0
2025-01-29 05:30:00,0.0,0.0,0.0,2.93,5.52,0.0
2025-01-29 06:30:00,0.0,0.0,0.0,2.92,5.72,0.0
2025-01-29 07:30:00,2580.3,8.8,1.54,3.07,5.52,0.0
2025-01-29 08:30:00,345760.2,226.64,7.76,3.29,5.38,0.0
2025-01-29 09:30:00,677374.5,422.04,12.51,4.0,5.38,0.0
2025-01-29 10:30:00,725064.3,450.75,15.43,4.56,5.1,0.0
2025-01-29 11:30:00,645935.1,401.59,16.26,5.19,6.62,0.0
2025-01-29 12:30:00,425383.5,271.54,14.92,5.51,5.86,0.0
2025-01-29 13:30:00,157050.6,113.0,11.54,5.3,5.86,0.0
2025-01-29 14:30:00,51148.5,46.67,6.41,5.23,5.31,0.0
2025-01-29 15:30:00,0.0,0.0,-0.1,5.34,5.79,0.0
2025-01-29 16:30:00,0.0,0.0,0.0,5.15,5.59,0.0
2025-01-29 17:30:00,0.0,0.0,0.0,5.08,5.38,0.0
2025-01-29 18:30:00,0.0,0.0,0.0,5.13,5.86,0.0
2025-01-29 19:30:00,0.0,0.0,0.0,5.3,6.55,0.0
2025-01-29 20:30:00,0.0,0.0,0.0,5.0,6.69,0.0
2025-01-29 21:30:00,0.0,0.0,0.0,4.94,6.97,0.0
2025-01-29 22:30:00,0.0,0.0,0.0,4.96,6.9,0.0
2025-01-29 23:30:00,0.0,0.0,0.0,4.8,6.69,0.0
2025-01-30 00:30:00,0.0,0.0,0.0,4.63,6.69,0.0
2025-01-30 01:30:00,0.0,0.0,0.0,4.5,6.48,0.0
2025-01-30 02:30:00,0.0,0.0,0.0,4.53,5.52,0.0
2025-01-30 03:30:00,0.0,0.0,0.0,4.72,6.34,0.0
2025-01-30 04:30:00,0.0,0.0,0.0,4.05,6.55,0.0
2025-01-30 05:30:00,0.0,0.0,0.0,2.89,7.03,0.0
2025-01-30 06:30:00,0.0,0.0,0.0,3.28,6.48,0.0
2025-01-30 07:30:00,750.3,6.62,1.76,5.01,6.21,0.0
2025-01-30 08:30:00,95160.0,75.5,8.0,6.12,5.93,0.0
2025-01-30 09:30:00,288664.2,192.13,12.76,7.04,5.93,0.0
2025-01-30 10:30:00,77061.3,63.99,15.69,7.38,5.93,0.0
2025-01-30 11:30:00,65953.2,56.84,16.53,7.54,6.07,0.0
2025-01-30 12:30:00,134779.5,100.62,15.2,7.38,5.93,0.0
2025-01-30 13:30:00,125702.7,94.52,11.81,7.18,5.59,0.0
2025-01-30 14:30:00,38594.7,38.2,6.68,7.12,5.1,0.0
2025-01-30 15:30:00,0.0,3.03,0.16,7.14,4.48,0.0
2025-01-30 16:30:00,0.0,0.0,0.0,6.8,4.28,0.0
2025-01-30 17:30:00,0.0,0.0,0.0,6.95,4.21,0.0
2025-01-30 18:30:00,0.0,0.0,0.0,7.02,5.45,0.0
2025-01-30 19:30:00,0.0,0.0,0.0,6.79,6.34,0.0
2025-01-30 20:30:00,0.0,0.0,0.0,6.44,6.69,0.0
2025-01-30 21:30:00,0.0,0.0,0.0,6.08,6.14,0.0
2025-01-30 22:30:00,0.0,0.0,0.0,5.85,7.45,0.0
2025-01-30 23:30:00,0.0,0.0,0.0,6.09,8.14,0.0
2025-01-31 00:30:00,0.0,0.0,0.0,6.57,8.48,0.0
2025-01-31 01:30:00,0.0,0.0,0.0,7.21,8.55,0.0
2025-01-31 02:30:00,0.0,0.0,0.0,7.93,8.34,0.0
2025-01-31 03:30:00,0.0,0.0,0.0,7.88,8.34,0.0
2025-01-31 04:30:00,0.0,0.0,0.0,7.93,8.55,0.0
2025-01-31 05:30:00,0.0,0.0,0.0,7.8,8.62,0.0
2025-01-31 06:30:00,0.0,0.0,0.0,7.86,8.55,0.0
2025-01-31 07:30:00,0.0,4.16,1.98,7.89,8.14,0.0
2025-01-31 08:30:00,9955.2,16.13,8.23,7.91,8.07,0.0
2025-01-31 09:30:00,19013.7,23.65,13.02,7.83,7.93,0.0
2025-01-31 10:30:00,86742.0,70.04,15.96,7.77,7.86,0.0
2025-01-31 11:30:00,342759.0,224.83,16.81,7.83,8.34,0.0
2025-01-31 12:30:00,335475.6,221.19,15.48,8.02,7.59,0.0
2025-01-31 13:30:00,88590.3,71.61,12.09,7.95,6.76,0.0
2025-01-31 14:30:00,10998.3,17.07,6.95,7.65,6.0,0.0
2025-01-31 15:30:00,0.0,1.22,0.42,7.35,5.72,0.0
2025-01-31 16:30:00,0.0,0.0,0.0,7.18,5.59,0.0
2025-01-31 17:30:00,0.0,0.0,0.0,6.76,5.1,0.0
2025-01-31 18:30:00,0.0,0.0,0.0,6.67,4.48,0.0
2025-01-31 19:30:00,0.0,0.0,0.0,6.86,4.48,0.0
2025-01-31 20:30:00,0.0,0.0,0.0,7.15,4.76,0.0
2025-01-31 21:30:00,0.0,0.0,0.0,7.53,5.03,0.0
2025-01-31 22:30:00,0.0,0.0,0.0,7.83,5.79,0.0
2025-01-31 23:30:00,0.0,0.0,0.0,8.11,6.55,0.0
2025-02-01 00:30:00,0.0,0.0,0.0,8.27,6.69,0.0
2025-02-01 01:30:00,0.0,0.0,0.0,8.36,7.03,0.0
2025-02-01 02:30:00,0.0,0.0,0.0,8.42,7.59,0.0
2025-02-01 03:30:00,0.0,0.0,0.0,8.5,7.72,0.0
